0,1,2,class_binary
1.6511152,-0.8784753,-0.8566323,0
-0.123855785,-1.2546157,0.32863843,0
-0.52556044,0.09136556,-0.16041794,1
0.8699236,-0.9061944,0.57519066,0
0.27583635,0.54249203,0.10995554,1
-0.7030027,0.9077874,-1.1722429,1
0.39578363,0.80285186,0.9042847,1
-0.2748088,0.5217144,0.18254836,1
-0.38523299,-1.1170155,-0.98228633,0
-0.53247124,-0.774753,0.2440908,1
0.6862452,0.9076291,-0.15489767,1
-0.20598657,0.2960097,0.39938176,0
1.2332749,-0.8679031,0.8948567,0
-1.2551007,-1.2084069,-1.2677774,0
0.88602483,-0.38439023,2.0516942,0
-0.65542203,-1.1542326,-0.66251945,0
0.6726687,-1.2481557,0.68594444,0
-1.598737,1.8255229,0.7200636,0
-1.1098065,0.5504789,-1.0399898,1
0.56085306,-2.403377,0.8076047,1
0.15080708,0.40455693,0.74508935,0
-0.69195795,1.3538724,-0.44895372,1
-0.029702038,1.216764,-0.19744638,0
-0.61293477,0.3826578,-0.14463642,0
-0.3917154,0.03391485,0.62124103,1
-2.0748618,-0.9078384,1.9129092,0
0.49768853,-0.08155966,0.56646466,1
-0.026333198,-0.24245021,-0.72999567,0
0.07506256,-0.2680508,0.36721846,0
-0.9109795,0.5117955,0.17652166,0
-2.3885095,0.47223398,-0.5936771,0
-1.4720904,0.060316935,0.42327604,0
0.9298871,1.0630876,-0.80276686,1
0.14670467,-1.0030389,0.882465,0
0.5106569,1.2689483,0.5686321,1
-0.20079195,-0.6015358,0.16962647,0
-1.1892657,-0.36250964,-0.6632015,1
-0.41438675,-1.0508326,-0.8051739,0
-0.23250337,1.6418839,-1.7998174,1
-0.6485797,-0.3038116,1.4733291,1
-0.8729333,0.256714,0.4524755,0
-1.6501343,0.6586976,0.92826,0
1.2177172,-0.91069454,0.61839193,0
1.7820898,-0.40526944,0.6801366,0
0.1753854,-0.38477895,0.61353934,1
-0.2818133,-1.2773925,-2.3389761,1
-0.47888935,-0.9457036,0.024673283,0
-1.0538664,0.08341743,-2.4382696,0
-0.89377767,1.6567595,-0.35237327,0
0.39240646,-1.739432,-0.013928533,1
0.79980326,0.9736953,-1.714805,0
0.27667692,-1.961956,0.7210599,1
1.7397753,-0.7009233,-1.00826,1
1.7783972,1.0631907,-1.1631639,0
0.90206355,-0.7553617,-1.934436,0
-1.2292383,-0.2388182,-0.7637538,1
-0.17886251,-1.9155467,1.6856424,0
1.0538263,-1.3753115,0.7079126,0
0.5484252,0.97982,0.25326747,1
-1.181596,-1.2698174,-0.2361792,1
-0.95971787,-0.75005555,1.166431,0
-1.1093826,-1.0254682,-2.3076687,0
-1.5660466,-1.3830585,-0.8574937,1
-0.7502773,0.775265,1.6032851,0
0.9074649,-0.37748682,0.49191034,0
-0.7088825,1.2056571,1.3307076,1
0.21964207,-0.94700664,-0.18502279,0
0.52174056,-2.9300227,-1.1903527,0
1.4429481,-0.79253006,0.99363357,0
-1.2070341,0.45796013,1.2713737,0
-0.29329354,0.4437092,0.39821488,0
0.18459412,-0.23773295,0.47085643,0
-1.0927,0.90603656,0.79513836,0
-1.00139,1.6963212,-1.6018912,1
-0.5593682,1.9663795,-0.79288185,1
-0.7488994,-0.6712231,-0.20156324,1
1.7158525,0.2053873,-0.19529727,0
0.74048513,-1.4106157,0.8505694,0
-1.6403208,1.7410964,2.4221258,0
-0.5956605,1.4004431,-1.005205,0
-0.7325171,0.28973255,-0.5246233,0
0.24696444,0.84567434,-2.4236982,0
1.9299093,-2.131475,-2.4345262,1
0.23368907,1.032818,-0.62803566,1
0.07703686,1.054815,0.3897835,0
0.38359696,1.6129304,-2.1566622,0
-1.1954665,-0.053787738,-0.43568933,1
-0.43495846,-1.2852752,-1.1649193,0
-0.36336112,-0.26847985,-0.5840246,0
-1.6448797,-0.44963443,0.22222432,1
-0.56457645,-2.2199068,1.3323377,0
-1.2657603,1.1021727,-1.0460399,1
-0.99117726,-1.2084305,-1.0891143,1
0.9894296,1.4562181,0.5760182,1
-0.2494419,1.2902712,-1.6283283,0
2.3414996,-0.9327162,-1.1141962,0
1.9587008,-0.62610734,-0.8122219,1
-0.41485122,1.030226,1.1615936,1
-0.18024668,1.2328466,0.98007476,1
-0.31707224,-0.6688607,0.64271945,0
-0.43953454,-0.67506796,-0.75568724,1
-0.96166,-0.16628411,2.3837805,0
0.31013387,1.4698274,1.3435367,1
0.2831282,0.21343875,0.6007253,0
0.25843245,-0.9142889,-2.0077536,1
-0.5045165,-0.04260099,-0.7711575,0
0.3752159,-1.320876,-1.1746129,0
0.5944209,-1.6188005,1.5009313,0
-0.19008368,-0.9395329,-0.73440635,0
-0.9824198,-0.73246086,1.0623424,1
1.9903548,1.4323142,0.17717059,0
