0,1,2,class_binary
-1.2829654,-0.8918591,0.87447894,0
-1.4989879,0.66757965,-0.06182097,1
0.9473633,1.5939498,-0.77244854,0
0.7819769,0.40469646,-1.0232134,0
-0.6331816,-0.19367015,-0.43575493,0
1.0726469,-0.16469687,-1.7198913,1
0.8504461,0.98654383,-1.0881991,0
-0.1355178,-0.04802955,0.2526433,1
0.016118288,-1.0862112,0.04679716,1
-1.3770299,0.4578017,1.2205726,1
0.63546,-0.5000465,0.6856398,1
-0.026768133,1.3888916,0.98216903,0
0.62803084,0.23764773,1.1916218,1
0.016911268,-1.210413,-0.890201,1
1.0756986,1.112959,-1.8798947,0
-1.921296,-1.6438265,0.60616195,0
-0.0017429888,-0.0734911,-0.7486632,0
1.1740029,1.2426339,-0.855359,0
-0.6753621,0.016266039,-2.3746564,0
-0.64683765,-1.7937937,1.643169,0
0.9757512,1.6125209,1.0376709,0
1.1542345,0.65253085,0.7184322,1
-0.71541584,0.32364592,-0.979552,1
-0.5329641,-0.27430168,-0.3982129,0
0.9036183,1.066852,-0.34320945,1
-0.19322343,0.88212407,0.95473695,0
-1.348417,0.5848173,0.19889493,0
1.5342121,-1.202211,1.027123,1
0.100070514,0.098132916,-0.07457538,0
0.4789974,0.10220388,-0.12548085,1
-1.3949109,0.92628264,0.33179775,0
2.1197681,0.0953069,1.0977201,0
-2.5420756,0.41913867,-0.57936656,0
-0.16974947,0.20062713,-0.3158703,0
1.0527697,0.77029383,-1.552531,0
0.04449579,0.37305462,0.20325011,1
-2.82393,0.98843974,1.0808598,0
-0.21550237,-1.3109661,-0.90707695,1
0.84578496,1.3699136,0.3071409,0
1.9214587,-0.33747357,0.08591759,1
1.3133664,0.4021542,0.15505145,0
0.26834205,-0.13478455,0.85427505,1
-0.3443666,0.4028418,-1.5023694,1
0.54265255,-0.5038741,0.19876134,0
0.015402431,-1.7290558,0.038795702,0
0.9145636,-0.22162987,-0.5763661,0
-0.4431714,-0.29850245,0.32875744,0
-0.4560265,1.019054,0.77423936,1
-1.6262643,0.44317973,-0.7378865,1
-0.23461634,-0.0843606,-0.9884125,0
-0.5665606,1.6970209,-3.0806851,0
-1.4741191,0.41425923,-1.4504753,0
0.6474055,-0.7905109,0.5330997,1
-0.22248223,-0.80673194,-0.39346403,0
1.0080922,1.1547683,-0.6283196,1
0.58870214,-0.19029798,-1.4671826,1
-0.58817405,-0.5714186,0.3375126,0
-0.03347422,0.8486127,0.40100855,0
0.1940374,-0.97319746,-0.37591678,1
0.001631692,1.2885883,-0.14435247,0
0.013399929,1.1229798,-0.22310545,0
-1.6873634,-1.6467352,-0.798901,1
-2.3756301,0.022436082,-1.4334202,1
0.80112296,0.84145564,-1.0144476,0
-0.19293398,0.9611353,0.86264694,0
0.025924012,0.03227964,0.06069254,1
-0.46584696,-0.24599513,-1.0369041,0
0.87848496,-1.6898868,-0.40378222,0
-1.7902448,-0.44931597,0.30825657,1
0.7507868,0.9009324,-0.34707853,0
-0.17694783,-0.4686802,-1.2242508,0
0.15199846,-0.10791981,-0.7504575,0
-0.48663804,0.38292554,-1.3547878,0
-0.21626699,1.5216267,0.66954166,0
-0.6767152,-0.0324847,-1.1943705,0
0.84335524,-0.43986332,-0.5773452,0
-0.18194339,0.3349061,-1.1435778,1
0.7179838,-1.3501484,0.43809307,1
1.2954168,1.0298225,0.04158198,1
0.38036728,0.111859486,-0.5573871,0
0.13130476,-0.12692298,1.5195751,0
-2.5195475,-0.9177197,1.7504505,0
-1.2474613,-0.00021162629,-0.6225324,0
0.4808051,-0.46680284,-0.4130765,0
0.7778533,-0.63675964,-1.1386182,0
-0.0031408425,-0.29969946,1.0641633,1
0.7737337,-0.97683406,-0.27825916,1
1.4221728,-0.9027252,-0.071884334,0
-1.2552682,-0.7913319,-1.4559325,0
0.985693,1.1450198,-1.7824743,1
1.0873206,0.97980297,-3.0547254,0
-1.1956248,-0.21942252,0.07721561,0
-0.97833526,-0.7106457,1.1296703,1
-0.35332248,-1.0042887,1.0896978,0
-0.047988985,0.32812548,0.6091099,1
2.5698662,-0.41774845,0.31026345,1
0.0455959,0.28779352,-1.368398,1
-0.34624743,0.769498,1.0036203,0
2.0867674,-0.568339,-1.8034501,0
-0.84676147,-0.844964,-1.2064966,1
-1.415028,0.9854145,1.7390326,1
-1.1504594,0.40102622,-1.3429916,1
-0.94709384,-1.3852568,-0.51770717,0
-0.36141533,1.2846414,0.19494368,1
0.24834566,-1.4293213,1.0016432,0
0.7113735,-1.0640731,-0.12161768,1
-0.5446923,-1.2892083,-0.105914004,0
1.5646203,-0.7031661,-1.7886201,1
-0.46561682,1.3125707,-0.8659546,0
-0.4778043,1.5994782,-0.82534605,0
0.9700489,0.6675738,-1.6191937,0
-0.8694379,-0.13023493,-1.4066528,0
-0.3213105,0.7737219,-0.107184194,1
-0.52819026,0.51483464,-0.4439934,0
