ID;Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;Personal Loan;Securities Account;CD Account;Online;CreditCard
1234,7437;64;36,204002;58,692898;95039,48;0;2,7;3;0;0;1;0;0;1
1939,2233;35;9;74;95759,3;1;2,8;1;0;0;0;1;1;1
4829,3677;41;15,564866;133,30196;90871,19;0;2,6053607;3;228,88756;0;0;0;1;0
2993,786;25,649801;0;31,501837;94110,07;0;1,3;2;0;0;0;0;1;1
2129,632;51,466164;25;82,22748;90727,836;0;1,9;2;210,63545;0;0;0;1;0
4206,3687;54;30;150,91988;92724,04;0;2,959843;2;0;0;0;0;0;1
48,01309;38;8;61,50597;92508,95;0;2;2;0;0;0;0;1;0
4579,8936;52;29;22,03652;92627,63;0;0,3;2;0;0;0;0;1;0
104,71956;48;24;38;95127,36;0;3,3;3;0;0;0;0;1;1
1674,3291;54;30;82,94307;92029,04;0;1,3295311;1;0;0;0;0;1;0
1800,8219;41;16,07266;31,769781;92202,445;0;0,5;1;0;0;1;0;1;0
1374,546;55;31,200676;184,90114;92719,266;1;6,9478464;1;0;0;0;1;0;1
4482,1206;47,791164;25;83;93583,12;0;1,1433609;1;0;0;0;0;1;0
2155,3926;25,6065;-0,54526657;24;92639,64;1;1,3;2;0;0;1;1;1;1
3130,8599;37;10;84,12983;92507,77;0;1,4;3;0;0;0;0;1;0
3983,469;50;18;91,504585;95047,04;0;1;3;0;0;0;0;1;0
560,7171;43,863827;17;128,44167;90708,62;0;2,6184807;1;0;0;0;0;0;1
4095,689;48;22,141907;121,05472;95137,875;0;7,2432;1;0;0;0;0;0;1
2292,0972;45;24;21;91324,42;0;0,2;2;0;0;0;0;1;0
375,12494;56,79401;32;41;95033,42;0;1;1;0;0;0;0;0;0
572,744;56;30;23,909721;93560,63;0;0,1;3;109,86248;0;0;0;1;0
3864,3855;40,53143;16;42;94595,02;0;0,89059705;1;0;0;0;0;1;0
3168,0852;52;26;109,77031;93654,734;0;0,8;2;0;0;0;0;1;1
3465,515;46;22,185751;81,79177;94304,02;0;2,8;1;0;0;0;0;0;0
1435,5966;44;19;21,530762;92122,56;0;0,4700643;3;0;0;0;0;0;0
1797,7228;47;22;41,208954;95616;0;1,9;2;0;0;0;0;1;0
2641,9436;37;8,126025;82,887566;91337,58;0;0,99669963;3;0;0;0;0;1;0
4910,6177;28;1,056271;112,01394;91340,79;0;1,717544;1;0;0;0;0;1;1
91,861;44;19;35;92120,28;0;0,19368483;2;0;0;0;0;1;0
4591,972;61;35;65;90677,04;0;2,2;3;0;0;0;0;1;0
185,23834;42;17;39;94686,85;0;0;2;0;0;0;0;1;0
4172,866;31;7;54,895573;94305;0;2,4;3;0;0;0;0;1;0
4178,7075;26;0,42299724;12,968224;94606,43;0;0,5;2;77,746666;0;0;0;0;0
2453,9983;40;15;60;93937,93;0;0,8;1;0;0;0;0;1;0
3588,0603;34;8;79,182785;94010,4;0;0,8;1;0;0;0;0;1;0
2579,8909;33;6;16,716606;92007,516;0;0,7;1;0;0;0;0;1;0
1351,8412;38;14;64;93446,68;0;0;1;0;0;0;0;1;0
3289,5315;47,054153;25;18,382122;94002,03;0;1,4320738;3;0;0;0;0;0;0
1426,4166;54;31;24,162025;94304,875;0;1,1;3;86,33086;0;0;0;0;0
3988,1482;51;26,779493;41,492096;95174,67;0;0,3;1;0;0;0;0;1;0
2346,5815;33;6;59;91122,78;0;1,2864358;3;0;0;0;0;1;0
969,9208;34;6,335895;8,120957;94108,34;0;0;2;0;0;0;0;0;0
4606,6646;30;3;82,77602;92093;0;2,7;3;0;0;0;0;1;0
1498,3552;61;33,65214;54,548367;93169,53;0;1;2;0;0;1;0;0;1
1910,2145;31;2,8263552;161,40799;95755,93;1;2,7704;2;0;0;0;1;1;1
991,08673;59;33;82,97691;93943;0;5,0811768;3;0;0;0;0;0;0
182,48727;42;15;31,93398;95814,15;0;0,3;1;0;0;0;0;1;0
869,2933;26;3;62;93910,85;0;0,8;1;162,02644;0;0;0;1;1
247,36981;60;35;11,786748;93943;0;1,1;3;0;0;0;0;0;0
1331,7455;64,299545;39,22289;93,003296;94611,07;0;2,6;1;0;0;0;0;1;0
713,628;36;10;85,59269;94305;0;2,1;1;0;0;0;0;1;1
2627,7168;29;1,8524052;22;92634,92;0;0,8;2;0;0;0;0;0;0
3951,7178;35;5;81,948784;91421,1;0;2,6784632;3;0;0;0;0;1;0
4873,788;31,328001;2,596063;13,104748;95616;1;0,3;3;0;0;0;1;1;1
513,9845;48,42359;26;18;93106,5;0;0;1;0;0;0;0;0;0
3654,1858;54;31;13,820369;92826,164;0;0,7;3;0;0;0;0;0;1
860,40576;41;18,650793;154,22232;94548,88;0;6,736995;1;0;0;0;0;0;0
1228,6656;32,032528;5;20;92015,195;0;0,6;2;116,412994;0;0;0;1;1
1414,332;58;34;81;91217,8;0;0,5;2;0;0;0;0;0;0
1945,6847;47;18;29,618914;93106,72;0;0,6456169;3;95,07808;0;0;0;0;0
4270,4883;29;2,3066947;26,879333;91739,336;0;1,5;3;0;0;0;0;1;0
428,78488;46;21;43;94720;0;1,5;2;0;0;0;0;0;0
2009,4072;56;31;93,95837;92064,92;1;2,7257452;2;0;0;0;1;1;1
462,92792;34;8,525679;112,02868;92668,94;0;2,4750812;3;0;0;0;0;1;1
2464,763;36;11;39,130474;95007,47;0;2;1;0;0;0;0;0;0
4972,8467;51;23;72,62225;95046,41;0;4,5281467;3;308,185;0;1;0;1;0
3461,2302;57;32;40;90453,99;0;1,3;3;0;0;0;0;0;0
1245,5682;50;24,508663;52,700424;90256,49;0;1,8;2;0;0;0;0;0;0
2755,0667;51,50679;31;14,044993;92671,305;0;0,3;1;0;0;0;0;1;0
3097,7458;40;9;60;92007,9;0;1,8;3;0;0;0;0;0;0
3610,4797;30,817415;9;89,66749;95840,59;0;6,0415983;1;398,8002;0;0;0;0;0
82,57229;38;8,426181;23,199478;95783,375;0;1,8;2;0;0;0;0;1;1
1786,7157;45;16,803389;29,96677;95331,305;0;1,8;2;0;0;0;0;1;0
1494,9315;26,211746;0,005894018;21,187178;94111,734;0;1,3;2;0;0;0;0;1;1
1890,2878;34;4;117,79152;90041,35;0;6,2672806;1;0;0;0;0;1;0
2644,5657;50;26,534134;30,970808;95808,62;0;1,4;1;0;0;0;0;0;0
2474,787;59;35,33809;39,06736;92046,09;0;0,8;2;0;0;0;0;1;1
3708,738;62,670097;38,52337;80,67942;91336,57;0;0;3;0;0;0;0;1;0
4632,6284;45;21;70,00369;92509,92;0;1,7285111;1;195,28815;0;0;0;1;0
3816,9207;23,350191;-0,9226264;55;90095;0;2,3;1;0;0;0;0;1;0
3299,6072;45;17;138,9571;95714,39;0;2,7275484;3;315,707;0;0;0;1;0
4113,4775;37,506588;15;60;95617,695;0;0,017099684;1;0;0;0;0;1;0
1837,8424;42,781128;16,645622;93,00283;92094,51;0;0,8;1;0;0;0;0;1;0
2276,7822;33;3;42,994274;90249,98;0;1;2;0;0;1;0;0;0
2491,3901;36,505043;11,511115;74;92822,195;0;2,1;2;167,44977;0;0;0;0;1
1036,0164;47;19;47,57179;91628,625;0;1;3;0;0;0;0;0;0
2205,809;51;23;140,55522;90023,195;0;0;2;0;0;0;0;0;1
125,82315;59;35;91,58885;90527,73;0;6,71611;1;0;1;0;0;1;0
3056,6023;31,188278;6;9,6105995;95801,01;0;0;1;0;0;0;0;0;0
426,5729;63;38;84,29623;92071,195;0;2,784072;1;0;0;0;0;1;0
3671,8035;51;27;40;90253,3;0;0,71866274;1;163,07663;0;0;0;0;1
2768,872;29,114096;3,152272;18,63159;94627,36;0;0,4;1;0;0;0;0;0;1
4310,068;47;24,383112;128,57033;94476,195;0;4,233556;1;0;0;0;0;1;0
4673,958;30;5;44,700954;91330,836;0;1,3;2;0;0;0;0;0;0
4186,617;42;17;83,07791;95136,04;0;2,1656492;2;371,212;0;0;0;0;0
1424,3881;51;26;10,643265;90090,45;0;0,5;3;0;0;0;0;0;0
2703,2385;56;30;23,964636;92681,96;0;0,32285956;2;240,12744;0;1;0;1;0
797,6204;57,337914;32;81;95053,055;0;0,3;3;0;0;0;0;1;0
4959,741;48;24;83,64158;91311,69;0;3,0304105;3;0;0;0;0;0;1
3147,2026;46;23;42;91358,31;0;2,4;1;0;0;0;0;1;0
4485,808;48;21;91,818436;93910,56;0;0;2;366,69153;0;0;0;1;0
877,29364;32;7;77,72293;94825,86;0;1,3;1;0;0;0;0;1;0
1048,7722;39;13;78,54731;92697,734;0;1,3;2;0;0;0;0;0;0
136,02411;56;32,680386;39,233337;94025;0;0,6;1;0;0;0;0;1;0
208,99854;44,473263;22;85;93019,31;0;6,035558;3;0;1;0;0;1;0
2365,3188;47,083122;20;65,70448;94609,82;0;1,1;3;98,201164;0;0;0;0;1
3266,3254;36;10;83,669304;95824,92;0;7,834836;1;0;0;0;0;1;0
3537,906;36;10;41,743526;93428,71;0;1,5;1;0;0;0;0;1;0
1195,3351;55,44645;28;113,60873;92717,7;0;0,3;2;0;0;0;0;1;0
2370,8857;33,696747;3;69,85212;92103,25;0;2,1196651;2;0;0;0;0;1;0
2058,4556;57,04216;32;38;94304,52;0;1,7;2;0;0;0;0;0;0
3743,44;25,414986;2;21;92333,336;0;0;1;0;0;0;0;0;1
4114,554;64;38;64,12993;95054,23;0;1,9364282;3;0;0;0;0;0;0
2494,467;38;10;121,2043;94305;0;2,5;2;0;0;0;0;1;0
2784,3691;34;9;81;93009,96;0;1,7582709;3;0;0;0;0;0;0
1321,8569;47,710056;22;69,80489;92370,22;0;2,1;2;0;0;0;0;0;0
2254,0835;49;20,836584;42;94304,2;0;1,5;3;0;0;0;0;1;0
3008,812;27,671331;3,9942524;38;93953,59;0;1,7321098;2;128,15273;0;0;0;0;0
3949,903;66,79188;40;68,41443;92126,33;0;2,0970979;3;245,64331;0;0;0;0;1
1508,364;57;34;18;94112,28;0;1,7;1;0;0;0;0;0;0
785,3537;56;31,370901;38,795654;94720;0;0,3;1;0;0;0;0;1;0
3044,3235;61;32,794746;138,07103;95817,76;0;1,7;3;0;0;0;0;1;0
3180,875;44;18;51;94119,62;0;1,4348147;2;0;0;0;0;1;0
113,81906;35;5,3191338;95,98414;94485,85;1;1,8143227;2;0;0;1;1;1;1
4811,434;40;13;20;94540,31;0;1,7;2;155,40176;0;0;0;1;0
262,26266;43;22;22;95125,625;0;0;1;0;0;0;0;1;0
3596,2454;34;11;29;95045,55;0;1,4;1;0;0;0;0;0;0
1987,6351;30,823004;10;81;94307,51;0;6,198912;1;196,29295;0;0;0;1;0
3130,6528;52;26;176,46385;92943,875;0;2,3760061;3;0;1;0;0;0;1
1282,0796;59;32;38;92179,67;0;1,2694622;2;138,89194;0;0;0;1;0
3842,752;26;1;18;92033,95;0;0,8;3;0;0;0;0;1;0
2301,749;59;34;82,857445;94049,26;0;0,8;1;0;0;0;0;1;0
2150,6858;34;8;140,33429;90035,375;0;7,454351;1;0;0;0;0;0;1
2960,5557;35;10;13,637853;94355,03;0;0,8829089;2;0;0;0;0;0;0
198,53302;31;4,3793235;34,873615;92513,8;0;1,4;2;0;0;0;0;0;0
2165,7554;27;1;29,679914;91711;0;0,5;1;0;0;0;0;0;0
329,58215;48;24;167,19246;95616;0;1,7055993;2;94,35492;1;1;0;0;0
1249,1045;58,547466;31,67141;48,575012;94141,29;0;1,6825691;3;0;0;0;0;0;0
436,89832;32;7;186,4308;94983,22;0;8,028992;3;0;1;0;0;0;0
2961,1355;49;17,384819;126,22768;94720;0;1,683385;1;227,53152;0;1;0;1;1
3487,6438;41;17;89,65904;95347,22;1;0,4;3;0;0;0;1;1;1
4626,4253;43,824593;20;24,684769;94141,19;0;1,4;1;0;0;0;0;1;1
568,3486;31;5,829761;45,82711;94508,07;0;1,5;1;0;0;0;0;1;0
2942,86;36;13;156,93343;94607,086;0;7,6286993;1;0;0;0;0;0;1
945,9276;31,49375;5;49,169178;94550,61;0;2;3;95,47828;0;0;0;1;0
131,97882;45;17;81;94112,39;0;1;3;0;0;0;0;0;1
1488,9973;61;35,94359;18;94010,73;0;1,1;1;116,41907;0;0;0;1;0
2577,4937;45,23427;20;31,966887;92395,86;0;1,3;3;0;0;0;0;0;1
2404,852;39;14;43,501778;94591,664;0;0;3;129,80653;0;0;0;1;0
1431,003;46;22;163,60323;94029,26;0;2,5;1;0;0;0;0;0;0
4059,0305;53;22,590122;158,00371;93113,65;1;6,6749387;3;330,65802;1;0;1;0;1
4223,9146;63;39,65902;130,57849;94543,78;0;7,241391;1;0;0;0;0;1;0
4665,5703;33,32162;7;152,27553;94707,49;0;5,246388;3;0;1;0;0;1;0
2597,4587;33;5;54,621044;92865,15;0;1,6;2;0;0;0;0;1;0
43,36145;32;5,140878;43;94472,59;0;0,6433473;2;0;0;0;0;0;0
3204,8306;51;29;30,69028;93836,85;0;0,6051147;1;139,77545;0;0;0;0;1
1742,3011;51;26,322939;23,600565;92151,94;0;0;1;0;0;0;0;1;0
218,0094;54;27,835604;51,23959;91607,78;0;1;1;0;0;0;0;0;1
343,03616;33;6;128,15524;92579,47;0;0,4;1;0;0;0;0;1;0
4181,877;51,64048;26;98,798874;92674,58;0;2,0428083;3;0;0;0;0;1;0
4133,3813;33,888893;7,2184644;81,81002;93077,16;0;0,074811384;2;0;0;0;0;0;1
4391,058;61;35,867332;175,48448;92086,62;0;2,3;1;0;0;0;0;1;1
99,61326;34;6;137,46399;93108,11;0;1,8;1;0;0;0;0;0;1
3276,6272;27,314516;3,915512;79,451035;95819,18;0;0,9;1;221,01195;0;0;0;1;0
393,1854;60;34;55,452606;92120,38;0;2;3;0;0;0;0;1;0
3184,0977;45,97684;21;70,987045;91313,72;0;3,4053223;1;0;0;0;0;1;1
3514,886;59,11323;34;81;91340,48;0;1,1;3;0;0;0;0;1;0
2791,7278;63,420288;38;80,90027;90730,42;0;0,07024129;3;0;0;0;0;0;0
2645,7793;49;24;51,33299;92528,7;0;2,5116467;1;0;0;0;0;1;1
4924,489;34;5;99,97447;95616;0;5,2563615;3;0;0;0;0;0;0
827,98004;54;29;63,393528;94071,34;1;1,9;2;0;0;1;1;1;1
511,96194;60;35;163,28333;92791,74;0;7,3774776;1;296,09814;0;0;0;0;0
4397,2173;39,895523;13;40;95370,54;0;1,0565252;3;0;0;0;0;1;1
2208,2468;32;6,921839;81;95616;0;1;1;0;0;0;0;1;1
3856,0254;60;34,420742;65;91320;0;2,8;3;0;0;0;0;1;0
1173,335;32;6;55,362717;95025,18;0;1,1;3;0;0;0;0;1;0
2120,0684;64;39;113,0786;90020,85;0;3,3181393;1;0;0;0;0;1;0
1570,2065;48;20,923296;113,209335;90024,875;0;3,2482588;1;373,05505;0;0;0;1;0
484,5283;45;18,076708;125,61268;94259,81;0;1,1;3;0;0;0;0;1;1
4882,57;52,15259;27;21;91766,79;0;1,4;2;0;0;0;0;1;0
442,67862;47,798782;20;42,987873;94784,76;0;0,1;1;0;0;0;0;1;0
1245,6324;58;31;24;92687,56;0;0,6;3;147,9751;0;0;0;0;0
1309,6968;50,580116;22;83,22263;92016,18;0;2,5145795;1;0;0;1;0;0;0
1565,0923;39;10,344043;157,56355;90024,53;0;2,0886629;2;0;0;0;0;1;1
2220,9045;38;12,090023;30,009277;94921,25;0;2,0803766;2;0;0;0;0;0;0
154,01329;43,559574;19;84,57579;95833,75;0;2,4;1;0;0;0;0;1;0
1943,8043;62;37;61,650616;92972,734;0;0,3;2;0;0;0;0;1;0
3361,3406;46,573658;23;28;94505,66;0;1,6294881;1;0;0;0;0;1;0
2605,3284;47,194653;21,393772;52,7502;94543,29;0;2,4;3;0;0;0;0;0;0
1345,0349;49,465034;25;21,638184;92095,44;0;1,4;1;0;0;0;0;0;0
4965,3047;47;21;51,855495;92037;0;0,3;1;0;0;0;0;0;1
2439,8997;29,422901;3;40;94305;0;1,5;2;0;0;0;0;0;0
1663,3031;31;3;53,299343;92093;0;1;2;0;0;1;0;0;1
3216,6174;64,01501;37;85;95659,266;0;6,4730725;3;0;0;0;0;1;0
1314,517;48;18;81;92724,33;0;2,0407188;3;0;0;0;0;1;0
4357,134;37,798893;11;30,271193;91065,14;0;1,2674356;1;119,17882;0;0;0;0;1
1665,2676;45;21;82,98298;90729,58;0;2,4;1;0;0;0;0;1;0
1367,419;60,003006;35;64,51916;90575,25;0;1,9;1;194,1002;0;0;0;1;0
187,64993;39,382343;12;35;91756,94;0;0,7;2;0;0;0;0;0;1
4470,5947;44;19;81;90542,64;0;2,660454;2;0;1;0;0;0;0
1612,841;49;23;14,778783;95616,766;0;0,1;2;0;0;0;0;1;0
4659,809;35,683914;9;20;94304,125;0;0,3;3;89,26788;0;0;0;1;0
4435,562;44;17;65,65582;95838,15;0;1,3677402;2;0;0;0;0;1;0
982,0462;62;37;14,035704;94105,266;1;0,3;1;0;0;0;1;1;1
2244,6953;48;23;40,027702;95107,8;0;0,635946;3;0;0;1;0;0;0
1353,9851;63,581726;37;38;94100,84;0;0,5;3;0;0;0;0;1;0
1172,6641;29;2;61,478706;94544,15;0;1,9;2;0;0;0;0;0;0
4804,552;48;21;16,29105;93110,375;0;1,0599637;3;0;0;0;0;0;0
933,2016;43;14;114,41856;94017,766;0;0,4;2;0;0;0;0;1;0
4155,874;61,94902;37;109,5359;32671,832;0;3,9565291;3;0;0;0;0;0;0
2746,7554;48,579346;24;165,15991;94702,02;0;0,8;3;0;0;0;0;0;0
929,38104;43,903625;17,929636;19,299948;95730,766;0;0,7;1;0;0;0;0;0;1
4440,3335;57;34;112,60048;94302,91;0;2,673581;1;0;0;0;0;0;0
465,55948;45;16,575287;82,713036;92401,51;0;0,6;3;0;0;0;0;1;0
4536,97;42;13;48,278797;90159,57;0;0,8;3;236,17055;0;0;0;1;1
1064,1509;53;31;30;94033,695;0;0,6;1;0;0;0;0;0;0
4595,5234;25,554268;2;62;94024,766;0;1,3122338;1;0;0;0;0;0;0
531,30145;59;34;152,61128;93943;0;4,3280935;2;0;0;1;0;0;0
54,73598;49,732826;23;68,924446;95135,17;0;2,2;1;0;0;0;0;0;0
657,1278;49,4265;22,813152;51;95609,836;0;1;1;0;0;0;0;1;1
1592,2471;58;32;44;95808,11;0;0,03625919;1;0;0;0;0;0;1
2011,0735;55,629463;32;72,43066;91913,94;0;0,8;1;0;0;0;0;1;0
4844,8984;55;32;45;91711;0;1,0364892;1;0;0;0;0;0;0
1014,0541;50,442085;25;30;91342,62;0;1,5;3;0;0;0;0;0;0
3101,008;53;26,302307;82,89852;92723,5;1;2,4;2;252,8164;0;0;1;1;1
901,4796;45;20,93679;44,744354;91769,88;0;1,5;2;0;0;0;0;1;0
926,1524;41;12,337326;145,84152;93943;0;1,948909;1;0;0;0;0;1;1
4942,1367;44;19;168,96312;92515,14;0;3,7668576;3;0;1;0;0;1;1
580,1783;33,627224;5;44,588345;92020,13;1;1;1;257,4353;0;0;1;1;1
1646,7524;27;2;70,97312;90214,36;0;0;2;103,16794;0;0;0;1;1
1415,8231;46;19;83;91274,914;0;1,3139058;1;395,5728;0;0;0;0;1
1193,0852;52,402565;26,651243;29;91940,8;0;0,7025177;3;0;0;0;0;1;0
98,9779;63;38;54,14811;95028,125;0;0,2;1;0;0;0;0;1;1
2752,9724;48,051395;24;130,98347;94524,98;0;0,4;1;0;0;0;0;1;1
4644,8384;31;8,02179;60;92052,6;0;2;1;0;0;0;0;1;1
4362,8345;50;21,96142;82,937454;90033,79;0;2,4;1;0;0;0;0;1;0
2608,8196;57;32,066803;42,738537;95595,37;0;1,3;2;0;0;0;0;1;0
572,42206;59;33;71;94113,03;0;2,7352834;3;0;0;0;0;0;0
2063,5803;44,192818;17,024109;79,265;91508,47;0;0,5764774;1;0;0;0;0;0;0
2782,3281;57;34;42,987686;92122,8;0;1,3;1;0;0;0;0;0;0
1104,4973;32;6;90,865814;95765,56;0;1,6;1;0;0;0;0;1;1
2232,3699;37;12;31,157488;94304,266;0;1;1;0;0;0;0;1;0
3967,3206;54,08611;25;64;94014,36;0;2,2;3;292,97955;0;0;0;1;0
4580,3696;28,90118;4;92,54605;91735,97;0;2,5;1;0;0;0;0;1;1
2801,9988;65,50996;41,692665;180,1292;94540,03;1;4,2636514;2;0;1;0;1;1;0
2653,1409;55,71118;30;80,765434;95050,195;0;1,2520587;1;0;0;0;0;0;0
3756,058;56;33;12,737085;93943;0;0,3;3;0;0;0;0;0;0
3507,0125;49,127766;20,696653;20;95616;0;0,68526655;3;99,107376;0;0;0;1;0
3483,3086;39;15;92,20811;94890,05;1;2,8;3;0;1;0;1;0;1
1867,5458;32;7;51;94304,31;0;0,5;1;0;0;0;0;0;0
2290,4714;30;3;28,944517;94720;0;0,8;2;0;0;0;0;1;0
2069,8394;34;5,272385;167,10518;95141,016;0;2,5;1;0;1;0;0;0;0
2049,8833;35;9;158,49574;92693,72;0;1,7;1;0;0;0;0;1;0
1517,2847;59;33;16,153406;92705,81;0;0,7643281;3;0;0;0;0;0;0
3330,7825;51,783325;32;176,68233;95616;0;8,3165;1;0;0;0;0;1;1
4289,569;33;3;124,06588;95213,99;0;1,8;2;0;0;0;0;1;0
2491,5332;35;13;62;94717,87;0;1,960285;1;0;0;0;0;1;0
1683,0199;34;5,199739;138,08759;91756,06;1;0,8;2;0;1;0;1;1;0
550,28827;43;16;120,642166;94990,01;0;2,2;3;253,7846;0;0;0;1;0
3866,6487;30;3;71,8612;95788,57;0;0,8;2;0;0;0;0;1;0
730,557;24,797796;0;43,303463;94023,48;0;2,027198;1;0;0;0;0;1;0
3038,6013;54;27;54,5221;92120,055;0;1,5568625;1;0;0;0;0;0;1
3909,9783;42;19;23,094143;94024,21;0;1,7;2;0;0;0;0;1;0
3581,2607;65;40;110,41795;95054,84;0;2,6;1;0;0;0;0;0;0
2843,9229;58,732574;34;73,536766;95616;0;0;2;0;0;0;0;1;1
3003,8276;48,776062;22,273518;30;93855,31;0;0,8;2;109,88174;0;0;0;1;1
81,0893;61,401165;36;22;94720;0;2;3;0;0;0;0;1;0
1007,4658;62,21447;36;84,00288;94272;0;2,4;1;0;0;0;0;1;1
210,14838;34;8,032774;44,32178;94605,72;0;1,1272972;2;0;0;0;0;0;0
1395,1096;59;34;72,490555;92089,95;0;2,831543;1;0;0;0;0;1;0
3535,3167;32;3;172,35443;92122,805;0;2,5;2;0;1;0;0;0;0
2262,0784;62;36,428665;59;91810,484;0;2,3938415;1;0;0;0;0;0;0
4534,7217;57;26;34,122227;95817,46;0;1,8;2;0;0;0;0;1;0
2577,3223;63;38;22;94051,77;0;1,4;1;0;0;0;0;0;0
740,3041;57,24617;33,71087;83;92061,57;0;2,5;1;0;0;0;0;0;0
3422,9958;40;11;50,994747;94135,984;0;0,1;2;0;0;0;0;1;0
3742,5159;45,909134;20,979437;33;94531,82;0;1,6;3;0;0;0;0;1;0
4645,0854;33;5;130,2456;94079,78;1;1,5;1;0;0;1;1;1;0
2276,4905;47;20;46,75656;94594,66;0;0,4;2;157,76047;0;0;0;1;1
1936,6837;44;21,31855;41;94225,36;0;2,6;2;0;0;0;0;0;0
3450,7324;58;34;106,51236;93106;0;2,8;1;0;0;0;0;0;0
958,964;53,518764;27;74;95788,05;0;2,4591184;3;243,40228;0;0;0;1;0
4564,6865;60;35;40;93108,01;0;1,3009036;1;196,29875;0;0;0;1;0
1172,5308;59;35;8,543647;94708,96;0;0,4;2;0;0;0;0;1;0
3451,5227;46;19;139,76447;95898,36;0;1,7588129;1;0;0;1;0;1;0
41,157955;48;18;78;90089;0;2,2;2;0;0;1;0;0;0
3211,4016;54;27;54,240166;95817,37;0;1,7;2;0;0;0;0;1;1
1267,4906;54;31;25,972832;92007,164;0;2;1;111,80915;0;0;0;1;0
135,0091;26,057314;1;48,391132;91332,81;0;1;1;0;0;0;0;0;0
3118,9697;60;36;83,74404;91083,28;0;1,5;3;0;0;0;0;1;1
101,862434;56;30,753319;21,490423;91320;0;1;3;0;0;0;0;1;0
2793,501;45;22;93,62196;91711;0;2,7058828;1;0;0;0;0;0;0
1907,5398;55,97124;29;33,110912;90263,86;0;1,3;3;0;0;0;0;0;1
4154,776;49,74048;25;173,91206;94984,66;0;1;3;0;1;0;0;0;0
4208,275;23,697432;-1,6053592;175,50995;91312,82;0;2,5211084;2;0;1;0;0;0;0
493,97766;36,549225;9,908557;42;91324,516;0;1,5;1;0;0;0;0;1;0
4758,682;55;28;129,15904;94142,24;1;3,863954;1;0;0;0;1;1;1
2125,1978;42,40845;15,604517;42,99958;90044,52;0;1,9;3;0;0;0;0;0;1
2087,4539;44,2826;20;82,99548;93933,21;0;2,8;3;0;0;0;0;0;0
3553,8845;55;30;118,65914;95049,336;0;1,3;1;0;0;0;0;0;1
3822,5466;51,922043;26;65;93116,4;0;2,6;3;0;0;0;0;0;1
2241,984;41;13;74,08967;91312,414;0;2,5;2;0;0;0;0;0;0
2438,4968;61;30;178,90244;94720;1;2,4;1;516,3739;1;0;1;0;1
4252,7456;26;3;61,872505;93582,03;0;0,9459722;1;0;0;0;0;1;0
2045,4923;50;24;52,317535;91351,35;0;2,1;3;0;0;0;0;0;0
1906,1887;35;7;141,68117;94305;0;4,6323786;2;0;0;1;0;1;0
4166,393;52,76839;26,487537;113,701416;92099,664;0;2,5;3;0;0;0;0;0;0
2520,4375;51,459503;27;151,46301;94303,06;0;2,8926806;1;291,1162;0;0;0;0;0
2937,0115;31,760887;7;35;94708,98;0;1,5181121;2;94,89841;0;0;0;1;0
1183,9178;61,875565;37;58,642094;92103,77;1;1,4859668;1;0;0;1;1;1;0
205,45729;47,49178;22;14,340072;92127,07;0;2,4;2;0;0;0;0;0;0
730,98737;54,100517;30;105,48359;90027,3;0;2,4;3;0;1;0;0;0;0
4474,5796;49,255272;24;121,531265;93898,52;1;1,7230045;2;0;0;0;1;1;0
3249,928;46;17;58,731094;95608,08;0;0,8;3;0;0;0;0;1;0
3332,752;37;12;114,21271;94594,766;0;6,5915446;1;0;0;0;0;0;0
2209,3757;59;33;78,25152;94305;0;2,4828844;2;0;0;0;0;1;0
4021,215;54;32,735153;30,80943;92093;0;1,6;1;0;0;0;0;0;1
2575,8833;26,073822;4,2806726;91,1145;94062,15;0;5,5544305;1;233,46284;0;0;0;1;1
4780,581;30;4;143,9262;92360,19;0;2,2;1;0;0;0;0;0;1
2902,776;46;19,364735;163,40787;92028,97;0;2,4;2;0;1;0;0;1;0
3766,5752;47,52143;23;18;92534,45;0;0,3;2;0;0;0;0;1;1
2081,1304;60;36;39;92368,48;0;0,3;2;0;0;0;0;0;0
288,1103;52;29;28,421074;93513,97;0;0,2;1;85,7016;0;0;0;1;0
2922,0308;44;16,128736;93,01722;92122,375;0;0;1;0;0;0;0;1;1
1444,6033;58;31;22;90063,15;0;0,9;3;0;0;0;0;0;0
4266,7275;61;35;79;91764,734;0;1,6548373;1;0;0;0;0;1;0
4635,7725;30,294703;3;10,850026;95514,086;0;0,3;2;0;0;0;0;1;0
1699,1335;37,406746;10;43,099827;90089;0;1,0470514;3;0;0;0;0;0;0
2316,9675;43;16;43,533028;95682,44;0;0,7;2;0;0;0;0;1;0
2892,1936;54;30;82,635254;91793,16;0;2,2538848;1;0;0;0;0;0;0
2261,3013;41;17;20;94032,945;0;0,8;3;0;0;0;0;1;0
2627,8953;31;3,107396;30;94024,95;0;0,4;3;0;0;0;0;1;0
4753,9688;43,592926;16;50,434578;92077,1;0;2,4;1;0;0;1;0;0;1
3823,5085;51,854244;25;42;94110,38;0;1,7;3;0;0;0;0;0;0
826,22485;50;25;84;92726,63;0;2,85084;3;0;0;0;0;1;1
2586,3794;60;35,299393;162,09799;92092,305;0;0;1;326,45212;0;0;0;0;0
1445,6356;55;32;181,98856;94113,43;0;2,7;1;0;0;0;0;0;0
153,09995;50;26,7499;83;92198,945;0;3;2;0;0;0;0;0;0
